"order_id";"order_date";"customer_id";"order_status";"payment_method"
10545;"2024-07-18";9575;"Shipped";"Credit Card"
10546;"2024-03-31";2416;"Shipped";"Debit Card"
10547;"2023-07-26";1071;"Shipped";"PayPal"
10548;"2024-04-25";2255;"Processing";"PayPal"
10549;"2024-04-27";8043;"Processing";"Credit Card"
10550;"2025-01-20";9699;"Returned";"Debit Card"
10551;"2025-01-27";7808;"Shipped";"PayPal"
10552;"2024-09-14";6841;"Shipped";"Credit Card"
10553;"2023-08-18";6714;"Shipped";"Credit Card"
10554;"2024-06-05";2191;"Cancelled";"Debit Card"
10555;"2024-03-27";7265;"Shipped";"Credit Card"
10556;"2023-07-19";9263;"Shipped";"PayPal"
10557;"2024-11-27";8383;"Shipped";"Cash"
10558;"2024-01-15";8332;"Shipped";"PayPal"
10559;"2025-02-05";7399;"Shipped";"Credit Card"
10560;"2024-11-30";2973;"Shipped";"PayPal"
10561;"2025-03-10";1515;"Shipped";"Cash"
10562;"2023-12-16";3971;"Cancelled";"Cash"
10563;"2024-01-20";4720;"Shipped";"Credit Card"
10564;"2024-09-25";1346;"Processing";"PayPal"
10565;"2024-09-25";1918;"Shipped";"Debit Card"
10566;"2024-01-11";7642;"Shipped";"Cash"
10567;"2024-05-22";8645;"Shipped";"Credit Card"
10568;"2024-05-12";1612;"Returned";"Cash"
10569;"2023-08-11";2079;"Shipped";"Cash"
10570;"2024-12-22";2065;"Cancelled";"Credit Card"
10571;"2023-09-17";7380;"Cancelled";"PayPal"
10572;"2024-10-18";5780;"Processing";"Debit Card"
10573;"2025-05-09";9451;"Shipped";"Credit Card"
10574;"2024-11-13";7151;"Shipped";"PayPal"
10575;"2024-05-25";354;"Shipped";"Debit Card"
10576;"2024-06-13";5719;"Processing";"Credit Card"
10577;"2024-07-19";3637;"Processing";"Credit Card"
10578;"2023-08-28";9756;"Shipped";"Debit Card"
10579;"2023-11-05";6045;"Shipped";"Credit Card"
10580;"2023-09-06";712;"Shipped";"PayPal"
10581;"2024-08-06";9049;"Shipped";"PayPal"
10582;"2024-11-03";4273;"Cancelled";"Cash"
10583;"2024-02-01";1430;"Shipped";"Credit Card"
10584;"2024-11-06";6445;"Shipped";"Cash"
10585;"2024-03-18";3421;"Shipped";"Credit Card"
10586;"2024-07-10";2069;"Shipped";"Cash"
10587;"2025-03-05";7160;"Shipped";"PayPal"
10588;"2025-06-21";4807;"Shipped";"Debit Card"
10589;"2024-10-07";6845;"Shipped";"PayPal"
10590;"2023-08-27";8344;"Shipped";"Debit Card"
10591;"2025-06-08";3232;"Shipped";"Credit Card"
10592;"2024-12-15";2907;"Shipped";"PayPal"
10593;"2024-06-06";3552;"Cancelled";"Cash"
10594;"2024-06-15";9659;"Shipped";"Debit Card"
10595;"2024-11-14";4192;"Shipped";"PayPal"
10596;"2025-04-03";3424;"Shipped";"PayPal"
10597;"2023-11-19";4058;"Processing";"Cash"
10598;"2023-08-06";5195;"Shipped";"PayPal"
10599;"2024-03-06";3666;"Shipped";"Cash"
10600;"2023-07-20";4736;"Shipped";"PayPal"
10601;"2024-09-01";9349;"Cancelled";"Debit Card"
10602;"2023-10-06";6390;"Shipped";"Credit Card"
10603;"2025-04-24";7883;"Shipped";"PayPal"
10604;"2024-12-23";5290;"Shipped";"Credit Card"
10605;"2024-12-12";7799;"Shipped";"PayPal"
10606;"2024-07-20";3409;"Processing";"Cash"
10607;"2023-09-08";1162;"Shipped";"Debit Card"
10608;"2024-03-24";1260;"Shipped";"Cash"
10609;"2024-08-12";4091;"Processing";"Debit Card"
10610;"2023-10-09";5691;"Shipped";"Debit Card"
10611;"2024-07-14";2982;"Shipped";"PayPal"
10612;"2023-12-21";8066;"Shipped";"Credit Card"
10613;"2025-04-19";3555;"Processing";"Cash"
10614;"2023-08-21";9417;"Shipped";"Credit Card"
10615;"2024-07-22";2390;"Shipped";"Cash"
10616;"2023-09-21";8159;"Shipped";"Cash"
10617;"2024-06-02";1015;"Shipped";"Debit Card"
10618;"2024-03-11";5730;"Processing";"Cash"
10619;"2024-10-26";3714;"Shipped";"Cash"
10620;"2024-11-29";1493;"Shipped";"PayPal"
10621;"2023-10-01";7586;"Processing";"Credit Card"
10622;"2025-03-15";4123;"Cancelled";"Debit Card"
10623;"2023-11-08";9893;"Processing";"Debit Card"
10624;"2024-10-10";455;"Cancelled";"Cash"
10625;"2024-04-28";918;"Cancelled";"Debit Card"
10626;"2025-02-08";6724;"Shipped";"Credit Card"
10627;"2025-06-03";8206;"Shipped";"Cash"
10628;"2024-02-10";6242;"Shipped";"Debit Card"
10629;"2024-10-20";4375;"Shipped";"PayPal"
10630;"2024-12-14";6060;"Shipped";"PayPal"
10631;"2024-12-12";490;"Cancelled";"Cash"
10632;"2024-10-27";985;"Processing";"Credit Card"
10633;"2023-12-23";961;"Shipped";"Debit Card"
10634;"2025-02-12";8051;"Processing";"PayPal"
10635;"2024-02-05";1783;"Shipped";"Debit Card"
10636;"2023-12-23";5984;"Returned";"Credit Card"
10637;"2023-09-28";1870;"Processing";"Cash"
10638;"2025-02-19";2645;"Returned";"Credit Card"
10639;"2024-07-12";6839;"Shipped";"Credit Card"
10640;"2023-10-25";4346;"Processing";"Debit Card"
10641;"2024-09-18";5703;"Processing";"Credit Card"
10642;"2024-06-25";8076;"Returned";"PayPal"
10643;"2023-11-17";7631;"Shipped";"PayPal"
10644;"2024-03-04";5903;"Returned";"Debit Card"
10645;"2024-06-11";6033;"Shipped";"Cash"
10646;"2023-11-04";1826;"Shipped";"Credit Card"
10647;"2025-02-11";3111;"Shipped";"Credit Card"
10648;"2024-11-27";3771;"Shipped";"Credit Card"
10649;"2023-08-25";30;"Shipped";"Credit Card"
10650;"2024-03-02";8959;"Shipped";"Debit Card"
10651;"2025-03-04";8807;"Processing";"Cash"
10652;"2024-01-30";9197;"Shipped";"Cash"
10653;"2023-08-03";2122;"Cancelled";"PayPal"
10654;"2024-02-11";3010;"Shipped";"Debit Card"
10655;"2023-08-25";3820;"Shipped";"PayPal"
10656;"2024-09-03";7740;"Shipped";"Credit Card"
10657;"2025-06-14";8216;"Processing";"Debit Card"
10658;"2025-05-03";4060;"Shipped";"Debit Card"
10659;"2023-12-14";2911;"Shipped";"PayPal"
10660;"2023-09-10";1971;"Returned";"Credit Card"
10661;"2023-06-28";9731;"Shipped";"Cash"
10662;"2023-08-25";6656;"Shipped";"Debit Card"
10663;"2024-05-08";4768;"Shipped";"Credit Card"
10664;"2024-09-20";8763;"Returned";"PayPal"
10665;"2024-12-21";1243;"Cancelled";"Credit Card"
10666;"2025-03-01";713;"Shipped";"Cash"
10667;"2023-07-18";9486;"Shipped";"Credit Card"
10668;"2023-11-13";2867;"Shipped";"Credit Card"
10669;"2024-04-20";9867;"Processing";"PayPal"
10670;"2024-11-24";6154;"Shipped";"Debit Card"
10671;"2025-03-02";5588;"Shipped";"PayPal"
10672;"2024-07-09";9552;"Returned";"Cash"
10673;"2025-06-16";8828;"Shipped";"PayPal"
10674;"2024-11-16";9402;"Shipped";"Cash"
10675;"2025-02-17";7714;"Cancelled";"Debit Card"
10676;"2025-04-16";6862;"Cancelled";"Debit Card"
10677;"2025-05-30";1298;"Returned";"Cash"
10678;"2024-05-21";358;"Processing";"Credit Card"
10679;"2024-04-10";5103;"Shipped";"Cash"
10680;"2024-02-08";241;"Shipped";"Credit Card"
10681;"2024-05-27";6855;"Processing";"Cash"
10682;"2024-08-16";1827;"Shipped";"Credit Card"
10683;"2024-02-17";8116;"Shipped";"Cash"
10684;"2023-10-03";3559;"Processing";"Debit Card"
10685;"2024-07-20";3861;"Shipped";"PayPal"
10686;"2024-08-15";4448;"Shipped";"Debit Card"
10687;"2023-06-22";4140;"Shipped";"Credit Card"
10688;"2024-07-08";138;"Shipped";"PayPal"
10689;"2024-03-23";3735;"Shipped";"PayPal"
10690;"2023-08-19";1968;"Returned";"Debit Card"
10691;"2024-05-04";6580;"Shipped";"PayPal"
10692;"2025-04-11";4850;"Shipped";"PayPal"
10693;"2024-04-07";8335;"Shipped";"Debit Card"
10694;"2024-01-03";7168;"Shipped";"Debit Card"
10695;"2024-07-30";5943;"Cancelled";"Cash"
10696;"2023-10-14";7467;"Shipped";"Credit Card"
10697;"2023-07-03";6406;"Shipped";"Debit Card"
10698;"2023-10-27";5516;"Shipped";"Credit Card"
10699;"2025-05-22";8052;"Shipped";"Credit Card"
10700;"2024-10-23";2020;"Processing";"PayPal"
10701;"2023-07-28";6175;"Cancelled";"Credit Card"
10702;"2024-11-20";7093;"Shipped";"Debit Card"
10703;"2025-02-11";2850;"Shipped";"Cash"
10704;"2025-01-11";1193;"Shipped";"Credit Card"
10705;"2024-12-09";2356;"Returned";"Credit Card"
10706;"2024-02-08";2507;"Shipped";"Debit Card"
10707;"2023-08-30";334;"Shipped";"Debit Card"
10708;"2025-06-19";2563;"Shipped";"Debit Card"
10709;"2025-05-29";1796;"Shipped";"Cash"
10710;"2025-03-15";254;"Shipped";"PayPal"
10711;"2025-02-10";3658;"Shipped";"Cash"
10712;"2024-12-16";7503;"Shipped";"Credit Card"
10713;"2024-12-28";9616;"Cancelled";"Debit Card"
10714;"2024-05-07";3238;"Shipped";"Debit Card"
10715;"2025-04-01";3332;"Shipped";"Debit Card"
10716;"2024-06-07";1028;"Shipped";"Credit Card"
10717;"2024-11-24";2167;"Processing";"PayPal"
10718;"2024-07-10";470;"Shipped";"Credit Card"
10719;"2024-05-21";7661;"Shipped";"Cash"
10720;"2025-05-15";7906;"Shipped";"Debit Card"
10721;"2023-09-26";5984;"Shipped";"Debit Card"
10722;"2024-05-19";1094;"Shipped";"Credit Card"
10723;"2023-07-17";4790;"Processing";"Credit Card"
10724;"2024-08-18";2913;"Shipped";"Debit Card"
10725;"2023-10-06";5490;"Shipped";"Debit Card"
10726;"2024-10-03";181;"Shipped";"Cash"
10727;"2025-01-29";9413;"Shipped";"PayPal"
10728;"2023-08-06";4143;"Shipped";"Credit Card"
10729;"2025-02-24";3624;"Shipped";"Cash"
10730;"2025-01-27";4730;"Shipped";"Credit Card"
10731;"2025-03-12";5260;"Shipped";"PayPal"
10732;"2024-12-15";8030;"Shipped";"Cash"
10733;"2024-07-16";9756;"Processing";"Credit Card"
10734;"2025-01-31";4685;"Processing";"PayPal"
10735;"2024-06-09";7855;"Processing";"Cash"
10736;"2024-05-20";3633;"Shipped";"Credit Card"
10737;"2023-12-18";5974;"Shipped";"PayPal"
10738;"2024-03-18";6418;"Shipped";"Debit Card"
10739;"2023-07-02";1563;"Processing";"Debit Card"
10740;"2025-06-19";1414;"Shipped";"PayPal"
10741;"2024-09-19";6505;"Shipped";"Debit Card"
10742;"2025-02-01";1018;"Processing";"Debit Card"
10743;"2024-09-04";3655;"Cancelled";"PayPal"
10744;"2024-11-02";6843;"Shipped";"PayPal"
10745;"2024-09-01";8950;"Shipped";"Credit Card"
10746;"2024-10-01";6099;"Shipped";"Cash"
10747;"2024-07-20";8813;"Shipped";"Debit Card"
10748;"2023-12-29";3585;"Processing";"Cash"
10749;"2024-09-05";182;"Processing";"Credit Card"
10750;"2024-05-14";6830;"Shipped";"PayPal"
10751;"2024-01-04";2668;"Shipped";"PayPal"
10752;"2023-12-01";9992;"Cancelled";"Debit Card"
10753;"2023-09-12";6174;"Shipped";"Credit Card"
10754;"2023-11-10";5422;"Shipped";"Debit Card"
10755;"2024-05-13";9692;"Processing";"Credit Card"
10756;"2023-11-27";9177;"Shipped";"PayPal"
10757;"2024-04-12";2365;"Processing";"Cash"
10758;"2024-04-18";5517;"Shipped";"Debit Card"
10759;"2024-12-16";3306;"Shipped";"Credit Card"
10760;"2024-10-17";2216;"Processing";"PayPal"
10761;"2023-08-30";126;"Shipped";"Debit Card"
10762;"2024-12-24";2621;"Shipped";"Credit Card"
10763;"2023-12-22";4216;"Shipped";"Credit Card"
10764;"2023-12-07";1452;"Processing";"PayPal"
10765;"2024-03-24";9201;"Shipped";"Credit Card"
10766;"2024-12-04";9406;"Shipped";"Credit Card"
10767;"2024-03-22";5548;"Shipped";"PayPal"
10768;"2024-03-11";6704;"Shipped";"Cash"
10769;"2023-10-14";7370;"Shipped";"Credit Card"
10770;"2024-04-21";3131;"Processing";"Debit Card"
10771;"2023-09-02";697;"Returned";"Credit Card"
10772;"2023-07-23";2271;"Shipped";"Credit Card"
10773;"2025-02-23";9708;"Processing";"Debit Card"
10774;"2024-09-15";9227;"Shipped";"Credit Card"
10775;"2025-02-28";9728;"Shipped";"Credit Card"
10776;"2025-01-10";9006;"Cancelled";"Debit Card"
10777;"2023-06-26";8502;"Shipped";"Cash"
10778;"2023-10-20";9204;"Shipped";"PayPal"
10779;"2023-10-03";9211;"Shipped";"PayPal"
10780;"2024-09-26";3412;"Shipped";"Cash"
10781;"2023-11-03";3719;"Shipped";"PayPal"
10782;"2024-10-27";6718;"Shipped";"Cash"
10783;"2024-02-20";4921;"Shipped";"Cash"
10784;"2024-02-12";2045;"Shipped";"PayPal"
10785;"2024-06-03";1117;"Shipped";"Credit Card"
10786;"2025-04-10";1157;"Processing";"Debit Card"
10787;"2024-11-14";989;"Shipped";"PayPal"
10788;"2023-07-10";5588;"Shipped";"Debit Card"
10789;"2024-10-25";1829;"Shipped";"PayPal"
10790;"2023-10-28";7873;"Processing";"Cash"
10791;"2025-03-31";6089;"Shipped";"PayPal"
10792;"2024-01-22";2346;"Shipped";"Cash"
10793;"2025-05-16";9277;"Shipped";"PayPal"
10794;"2024-10-02";3006;"Shipped";"Cash"
10795;"2025-02-06";4436;"Cancelled";"Cash"
10796;"2023-10-16";6629;"Shipped";"PayPal"
10797;"2024-06-21";77;"Cancelled";"Cash"
10798;"2024-05-10";5753;"Shipped";"Credit Card"
10799;"2023-07-30";2563;"Shipped";"PayPal"
10800;"2024-11-27";1573;"Shipped";"PayPal"
10801;"2024-03-25";7088;"Shipped";"PayPal"
10802;"2024-06-19";5971;"Shipped";"Cash"
10803;"2024-03-03";7953;"Shipped";"Credit Card"
10804;"2024-03-14";6610;"Processing";"Credit Card"
10805;"2024-03-17";8057;"Shipped";"Credit Card"
10806;"2025-06-08";3112;"Shipped";"Debit Card"
10807;"2025-03-02";2738;"Shipped";"Debit Card"
10808;"2024-06-06";9545;"Shipped";"PayPal"
10809;"2025-03-29";5405;"Processing";"Cash"
10810;"2024-07-03";9139;"Processing";"Debit Card"
10811;"2023-10-08";4650;"Shipped";"Credit Card"
10812;"2025-04-01";3869;"Shipped";"PayPal"
10813;"2023-07-07";3138;"Shipped";"PayPal"
10814;"2024-10-19";7825;"Shipped";"Credit Card"
10815;"2024-09-25";6137;"Processing";"PayPal"
10816;"2024-08-17";7800;"Shipped";"Credit Card"
10817;"2024-03-21";3487;"Shipped";"Cash"
10818;"2023-10-14";1003;"Shipped";"PayPal"
10819;"2023-08-27";9012;"Processing";"PayPal"
10820;"2024-04-12";8615;"Shipped";"Debit Card"
10821;"2025-04-07";8764;"Cancelled";"Cash"
10822;"2024-08-08";7907;"Shipped";"Cash"
10823;"2024-09-14";5360;"Cancelled";"Cash"
10824;"2024-03-01";4531;"Shipped";"Credit Card"
10825;"2023-08-27";9616;"Shipped";"Cash"
10826;"2023-08-08";1634;"Shipped";"Credit Card"
10827;"2023-12-07";6670;"Shipped";"PayPal"
10828;"2024-11-02";1754;"Shipped";"Credit Card"
10829;"2025-01-09";8660;"Shipped";"Cash"
10830;"2023-11-29";6354;"Shipped";"Debit Card"
10831;"2024-06-13";9899;"Shipped";"Debit Card"
10832;"2025-06-11";8265;"Shipped";"Cash"
10833;"2024-03-03";147;"Returned";"Cash"
10834;"2025-03-14";7508;"Shipped";"PayPal"
10835;"2023-11-20";317;"Shipped";"PayPal"
10836;"2023-11-14";8798;"Returned";"Cash"
10837;"2023-11-07";8767;"Shipped";"Debit Card"
10838;"2023-06-23";1178;"Processing";"Cash"
10839;"2024-01-29";3423;"Shipped";"Credit Card"
10840;"2023-11-23";2595;"Shipped";"PayPal"
10841;"2024-07-25";8504;"Processing";"PayPal"
10842;"2023-08-08";765;"Shipped";"Debit Card"
10843;"2024-01-03";7837;"Shipped";"Cash"
10844;"2024-11-30";6278;"Shipped";"Credit Card"
10845;"2024-04-09";436;"Processing";"Debit Card"
10846;"2024-03-14";3352;"Returned";"Debit Card"
10847;"2023-08-14";2931;"Shipped";"Cash"
10848;"2024-03-07";135;"Shipped";"Debit Card"
10849;"2024-11-28";4619;"Shipped";"PayPal"
10850;"2024-09-02";8996;"Shipped";"Cash"
10851;"2025-01-31";2367;"Shipped";"Debit Card"
10852;"2024-07-28";9669;"Returned";"Debit Card"
10853;"2025-06-02";3416;"Shipped";"PayPal"
10854;"2023-07-07";1007;"Shipped";"Debit Card"
10855;"2024-05-03";7909;"Shipped";"Debit Card"
10856;"2024-11-12";9185;"Shipped";"Debit Card"
10857;"2024-06-04";4692;"Shipped";"PayPal"
10858;"2023-12-17";7670;"Shipped";"Credit Card"
10859;"2025-05-13";7830;"Cancelled";"Credit Card"
10860;"2023-11-09";1897;"Processing";"Credit Card"
10861;"2024-12-25";3066;"Shipped";"Debit Card"
10862;"2024-11-01";2749;"Shipped";"Cash"
10863;"2023-10-07";6693;"Processing";"Credit Card"
10864;"2024-11-01";2662;"Shipped";"Cash"
10865;"2023-08-18";2979;"Shipped";"Debit Card"
10866;"2025-05-27";6950;"Shipped";"PayPal"
10867;"2024-04-01";6376;"Shipped";"Cash"
10868;"2023-07-08";6460;"Shipped";"Debit Card"
10869;"2024-12-01";6108;"Shipped";"Credit Card"
10870;"2024-04-30";9941;"Shipped";"Credit Card"
10871;"2023-10-26";6502;"Shipped";"Debit Card"
10872;"2024-08-19";2662;"Shipped";"Debit Card"
10873;"2023-10-25";6166;"Shipped";"Cash"
10874;"2023-11-28";8211;"Returned";"Credit Card"
10875;"2023-09-25";3359;"Shipped";"Debit Card"
10876;"2024-03-31";276;"Processing";"Debit Card"
10877;"2024-10-24";4079;"Shipped";"Credit Card"
10878;"2024-07-25";4755;"Processing";"PayPal"
10879;"2024-12-17";4699;"Shipped";"Credit Card"
10880;"2023-10-28";365;"Processing";"Debit Card"
10881;"2024-10-28";795;"Shipped";"Credit Card"
10882;"2024-03-27";6796;"Shipped";"Credit Card"
10883;"2024-03-06";5871;"Shipped";"Cash"
10884;"2023-10-23";590;"Processing";"Cash"
10885;"2024-08-17";4295;"Shipped";"Debit Card"
10886;"2023-07-04";4314;"Shipped";"Credit Card"
10887;"2023-08-02";8933;"Shipped";"Credit Card"
10888;"2023-09-07";4746;"Shipped";"PayPal"
10889;"2023-12-17";7378;"Shipped";"Debit Card"
10890;"2025-05-04";8862;"Cancelled";"Debit Card"
10891;"2025-04-26";1438;"Shipped";"Debit Card"
10892;"2025-01-21";9048;"Shipped";"PayPal"
10893;"2024-09-29";4034;"Cancelled";"Debit Card"
10894;"2024-03-26";1894;"Shipped";"Credit Card"
10895;"2024-03-23";7520;"Shipped";"Credit Card"
10896;"2023-10-31";9379;"Shipped";"Debit Card"
10897;"2024-10-28";1843;"Processing";"Credit Card"
10898;"2024-06-25";6245;"Shipped";"Debit Card"
10899;"2023-11-17";327;"Returned";"Debit Card"
10900;"2024-08-11";2401;"Shipped";"PayPal"
10901;"2024-11-08";8107;"Shipped";"Cash"
10902;"2025-03-09";4279;"Shipped";"Debit Card"
10903;"2023-07-24";4551;"Shipped";"Debit Card"
10904;"2025-04-07";7501;"Shipped";"Cash"
10905;"2023-12-26";4016;"Shipped";"PayPal"
10906;"2023-11-24";5453;"Processing";"PayPal"
10907;"2023-07-04";4307;"Shipped";"Debit Card"
10908;"2024-10-04";8243;"Shipped";"Debit Card"
10909;"2023-12-21";9661;"Shipped";"Cash"
10910;"2025-02-17";7827;"Shipped";"Cash"
10911;"2025-01-20";9202;"Shipped";"PayPal"
10912;"2025-05-28";6784;"Shipped";"Credit Card"
10913;"2024-07-18";3558;"Processing";"PayPal"
10914;"2023-07-25";9267;"Processing";"Credit Card"
10915;"2023-09-04";154;"Cancelled";"Cash"
10916;"2024-02-13";8774;"Shipped";"Debit Card"
10917;"2024-06-05";788;"Processing";"Cash"
10918;"2024-11-14";4887;"Shipped";"Debit Card"
10919;"2023-10-14";3382;"Shipped";"Debit Card"
10920;"2024-07-18";7567;"Shipped";"Cash"
10921;"2024-04-23";6278;"Returned";"Debit Card"
10922;"2025-04-03";2268;"Shipped";"Debit Card"
10923;"2023-10-18";4259;"Shipped";"Debit Card"
10924;"2023-07-07";971;"Shipped";"Credit Card"
10925;"2024-12-09";8840;"Shipped";"Credit Card"
10926;"2023-06-26";946;"Shipped";"PayPal"
10927;"2025-04-08";5619;"Shipped";"Credit Card"
10928;"2023-07-07";8192;"Cancelled";"Cash"
10929;"2025-05-07";1496;"Shipped";"Cash"
10930;"2025-02-16";2048;"Shipped";"Debit Card"
10931;"2024-10-03";9365;"Shipped";"Debit Card"
10932;"2024-04-07";2887;"Processing";"Credit Card"
10933;"2024-12-07";5189;"Shipped";"Cash"
10934;"2025-03-09";4159;"Shipped";"PayPal"
10935;"2023-11-11";8925;"Shipped";"PayPal"
10936;"2025-01-01";3462;"Shipped";"Debit Card"
10937;"2023-10-03";6734;"Shipped";"PayPal"
10938;"2023-12-24";1658;"Cancelled";"Credit Card"
10939;"2024-12-02";5044;"Shipped";"Credit Card"
10940;"2025-03-01";6361;"Returned";"Cash"
10941;"2024-10-08";479;"Processing";"Cash"
10942;"2023-08-11";9330;"Shipped";"Debit Card"
10943;"2025-02-26";3954;"Shipped";"PayPal"
10944;"2025-05-12";9169;"Cancelled";"Cash"
10945;"2023-10-22";8429;"Shipped";"Cash"
10946;"2023-09-06";4044;"Shipped";"PayPal"
10947;"2024-10-09";598;"Processing";"Debit Card"
10948;"2024-02-02";9895;"Shipped";"PayPal"
10949;"2023-06-22";8357;"Shipped";"PayPal"
10950;"2023-10-08";2325;"Cancelled";"Cash"
10951;"2025-02-17";7300;"Shipped";"Credit Card"
10952;"2024-12-04";570;"Shipped";"Cash"
10953;"2023-12-01";3329;"Shipped";"Debit Card"
10954;"2024-03-05";141;"Shipped";"Debit Card"
10955;"2024-11-18";8878;"Processing";"PayPal"
10956;"2024-11-22";8879;"Shipped";"Credit Card"
10957;"2024-07-18";3281;"Processing";"PayPal"
10958;"2024-05-29";2764;"Processing";"Credit Card"
10959;"2024-11-30";3591;"Shipped";"PayPal"
10960;"2023-12-08";2039;"Shipped";"PayPal"
10961;"2024-12-16";1075;"Shipped";"PayPal"
10962;"2024-10-04";5623;"Shipped";"Credit Card"
10963;"2025-01-09";2226;"Cancelled";"Credit Card"
10964;"2023-07-19";7524;"Shipped";"Credit Card"
10965;"2023-11-21";9534;"Processing";"Cash"
10966;"2025-04-25";9882;"Processing";"Cash"
10967;"2023-10-02";364;"Shipped";"PayPal"
10968;"2024-09-30";9260;"Processing";"PayPal"
10969;"2025-06-03";2031;"Returned";"Debit Card"
10970;"2023-12-18";6686;"Shipped";"PayPal"
10971;"2023-10-27";6466;"Shipped";"Cash"
10972;"2024-09-17";6792;"Shipped";"Cash"
10973;"2023-12-27";6158;"Shipped";"Debit Card"
10974;"2025-03-23";618;"Shipped";"Cash"
10975;"2024-05-01";5438;"Shipped";"Cash"
10976;"2025-05-07";1983;"Shipped";"Credit Card"
10977;"2024-09-23";5711;"Shipped";"Credit Card"
10978;"2025-05-08";194;"Shipped";"Debit Card"
10979;"2024-05-06";8165;"Shipped";"PayPal"
10980;"2025-04-30";4459;"Shipped";"Cash"
10981;"2024-11-11";1120;"Processing";"Cash"
10982;"2025-05-23";6912;"Shipped";"PayPal"
10983;"2023-12-14";6541;"Shipped";"PayPal"
10984;"2024-02-13";527;"Shipped";"Credit Card"
10985;"2023-10-13";7155;"Cancelled";"Credit Card"
10986;"2024-11-25";4880;"Shipped";"Debit Card"
10987;"2024-07-23";9975;"Shipped";"PayPal"
10988;"2025-03-22";5846;"Shipped";"Debit Card"
10989;"2023-10-22";7972;"Shipped";"PayPal"
10990;"2023-09-14";2674;"Shipped";"Credit Card"
10991;"2024-07-26";7761;"Shipped";"Debit Card"
10992;"2024-12-09";7198;"Shipped";"PayPal"
10993;"2024-01-26";5102;"Shipped";"PayPal"
10994;"2023-07-30";3527;"Cancelled";"Debit Card"
10995;"2023-07-07";3850;"Shipped";"Debit Card"
10996;"2023-10-24";1635;"Shipped";"Credit Card"
10997;"2024-08-13";94;"Shipped";"Credit Card"
10998;"2023-11-04";3367;"Shipped";"Debit Card"
